,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present
0,0,0,0,[],0.0,0.0,0.0,0.0,False,False
1,0,0,0,[],0.0,0.0,0.0,0.0,False,False
2,2,3,2,3,0.0,8.97,5000000.0,150000000.0,True,True
3,0,0,0,[],0.0,0.0,0.0,0.0,False,False
4,0,0,0,[],0.0,0.0,0.0,0.0,False,False
5,0,1,0,1,0.0,0.0,4608589.0,0.0,False,True
6,0,0,0,[],0.0,0.0,0.0,0.0,False,False
7,1,9,0,7,63088238.0,0.0,19932463.0,50000000.0,True,True
8,3,4,3,4,0.0,37800000.0,450000.0,4200000.0,True,True
9,2,4,1,3,873335.0,0.0,354000.0,6602390.0,True,True
10,0,0,0,[],0.0,0.0,0.0,0.0,False,False
11,0,0,0,[],0.0,0.0,0.0,0.0,False,False
12,0,0,0,[],0.0,0.0,0.0,0.0,False,False
13,0,0,0,[],0.0,0.0,0.0,0.0,False,False
14,0,0,0,[],0.0,0.0,0.0,0.0,False,False
15,1,9,0,7,63088238.0,0.0,19932463.0,50000000.0,True,True
16,3,4,3,4,0.0,4194700.16,9090910.0,0.0,False,True
17,0,1,0,1,0.0,0.0,12903224.0,0.0,False,True
18,0,2,0,0,0.0,0.0,15272493.0,0.0,False,True
19,0,0,0,[],0.0,0.0,0.0,0.0,False,False
20,0,0,0,[],0.0,0.0,0.0,0.0,False,False
21,1,1,1,1,0.0,0.0,0.0,16000000.0,True,True
22,0,0,0,[],0.0,0.0,0.0,0.0,False,False
23,0,1,0,0,0.0,0.0,3616174.0,0.0,False,True
24,0,0,0,[],0.0,0.0,0.0,0.0,False,False
25,0,0,0,[],0.0,0.0,0.0,0.0,False,False
26,3,4,3,4,0.0,4194700.16,9090910.0,0.0,False,True
27,0,0,0,[],0.0,0.0,0.0,0.0,False,False
28,2,4,1,2,0.0,0.0,5149.0,25000000.0,True,True
29,0,0,0,[],0.0,0.0,0.0,0.0,False,False
30,0,0,0,[],0.0,0.0,0.0,0.0,False,False
31,0,0,0,[],0.0,0.0,0.0,0.0,False,False
32,2,4,1,3,873335.0,0.0,354000.0,6602390.0,True,True
33,2,4,1,3,873335.0,0.0,354000.0,6602390.0,True,True
34,0,0,0,[],0.0,0.0,0.0,0.0,False,False
35,0,0,0,[],0.0,0.0,0.0,0.0,False,False
36,1,2,1,2,0.0,0.0,1515878.0,50000000.0,True,True
37,0,0,0,[],0.0,0.0,0.0,0.0,False,False
38,0,0,0,[],0.0,0.0,0.0,0.0,False,False
39,0,3,0,3,167106828.0,0.0,9598979.0,0.0,False,True
40,2,3,2,3,0.0,15000000.0,1000002.0,4400000.0,True,True
41,0,0,0,[],0.0,0.0,0.0,0.0,False,False
42,0,0,0,[],0.0,0.0,0.0,0.0,False,False
43,0,0,0,[],0.0,0.0,0.0,0.0,False,False
44,0,0,0,[],0.0,0.0,0.0,0.0,False,False
45,0,0,0,[],0.0,0.0,0.0,0.0,False,False
46,0,0,0,[],0.0,0.0,0.0,0.0,False,False
47,0,0,0,[],0.0,0.0,0.0,0.0,False,False
48,3,5,1,1,0.0,0.0,3200000.0,0.0,False,True
49,0,0,0,[],0.0,0.0,0.0,0.0,False,False
50,0,0,0,[],0.0,0.0,0.0,0.0,False,False
51,0,1,0,1,0.0,0.0,1481484.0,0.0,False,True
52,2,4,1,1,0.0,0.0,36129060.0,0.0,False,True
53,2,3,0,0,0.0,0.0,9333334.0,25782015.0,True,True
54,0,0,0,[],0.0,0.0,0.0,0.0,False,False
55,0,0,0,[],0.0,0.0,0.0,0.0,False,False
56,0,0,0,[],0.0,0.0,0.0,0.0,False,False
57,0,0,0,[],0.0,0.0,0.0,0.0,False,False
58,0,0,0,[],0.0,0.0,0.0,0.0,False,False
59,0,0,0,[],0.0,0.0,0.0,0.0,False,False
60,0,0,0,[],0.0,0.0,0.0,0.0,False,False
61,0,0,0,[],0.0,0.0,0.0,0.0,False,False
62,4,8,1,1,0.0,0.0,7000000.0,60000000.0,True,True
63,0,0,0,[],0.0,0.0,0.0,0.0,False,False
64,0,0,0,[],0.0,0.0,0.0,0.0,False,False
65,0,0,0,[],0.0,0.0,0.0,0.0,False,False
66,0,0,0,[],0.0,0.0,0.0,0.0,False,False
67,0,1,0,1,0.0,0.0,1481484.0,0.0,False,True
68,0,0,0,[],0.0,0.0,0.0,0.0,False,False
69,0,0,0,[],0.0,0.0,0.0,0.0,False,False
70,0,0,0,[],0.0,0.0,0.0,0.0,False,False
71,1,1,0,0,0.0,0.0,0.0,5000000.0,True,True
72,0,0,0,[],0.0,0.0,0.0,0.0,False,False
73,0,0,0,[],0.0,0.0,0.0,0.0,False,False
74,0,0,0,[],0.0,0.0,0.0,0.0,False,False
75,0,0,0,[],0.0,0.0,0.0,0.0,False,False
76,0,0,0,[],0.0,0.0,0.0,0.0,False,False
77,0,0,0,[],0.0,0.0,0.0,0.0,False,False
78,0,0,0,[],0.0,0.0,0.0,0.0,False,False
79,2,4,0,1,0.0,0.0,1800000.0,5250000.0,True,True
80,0,0,0,[],0.0,0.0,0.0,0.0,False,False
81,0,0,0,[],0.0,0.0,0.0,0.0,False,False
82,1,7,1,5,91896320.0,0.0,30680.0,0.0,False,True
83,6,7,3,3,0.0,450000000.0001,3750000.0,0.0,False,True
84,0,0,0,[],0.0,0.0,0.0,0.0,False,False
85,0,0,0,[],0.0,0.0,0.0,0.0,False,False
86,1,2,0,0,0.0,0.0,15000000.0,0.0,False,True
87,0,0,0,[],0.0,0.0,0.0,0.0,False,False
88,4,5,3,3,0.0,200000000.01,12000000.0,0.0,False,True
89,0,0,0,[],0.0,0.0,0.0,0.0,False,False
90,0,0,0,[],0.0,0.0,0.0,0.0,False,False
91,0,0,0,[],0.0,0.0,0.0,0.0,False,False
92,0,0,0,[],0.0,0.0,0.0,0.0,False,False
93,0,0,0,[],0.0,0.0,0.0,0.0,False,False
94,1,1,1,1,0.0,0.0,0.0,50000000.0,True,True
95,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
96,0,0,0,[],0.0,0.0,0.0,0.0,False,False
97,0,0,0,[],0.0,0.0,0.0,0.0,False,False
98,3,5,1,2,0.0,0.0,2370435.0,25000000.0,True,True
99,0,0,0,[],0.0,0.0,0.0,0.0,False,False
100,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
101,0,1,0,1,0.0,0.0,12903224.0,0.0,False,True
102,0,0,0,[],0.0,0.0,0.0,0.0,False,False
103,4,4,4,4,0.0,700025000.0,0.0,25000.0,True,True
104,0,0,0,[],0.0,0.0,0.0,0.0,False,False
105,0,0,0,[],0.0,0.0,0.0,0.0,False,False
106,0,2,0,2,9805845.0,0.0,10000000.0,0.0,False,True
107,0,0,0,[],0.0,0.0,0.0,0.0,False,False
108,0,1,0,0,0.0,0.0,1175712.0,0.0,False,True
109,0,0,0,[],0.0,0.0,0.0,0.0,False,False
110,3,4,3,4,0.0,37800000.0,450000.0,4200000.0,True,True
111,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
112,3,5,1,2,0.0,0.0,20000000.0,0.0,False,True
113,0,0,0,[],0.0,0.0,0.0,0.0,False,False
114,0,0,0,[],0.0,0.0,0.0,0.0,False,False
115,0,0,0,[],0.0,0.0,0.0,0.0,False,False
116,0,0,0,[],0.0,0.0,0.0,0.0,False,False
117,0,0,0,[],0.0,0.0,0.0,0.0,False,False
118,0,0,0,[],0.0,0.0,0.0,0.0,False,False
119,0,0,0,[],0.0,0.0,0.0,0.0,False,False
120,0,0,0,[],0.0,0.0,0.0,0.0,False,False
121,3,4,3,4,0.0,37800000.0,450000.0,4200000.0,True,True
122,1,9,0,7,63088238.0,0.0,19932463.0,50000000.0,True,True
123,0,0,0,[],0.0,0.0,0.0,0.0,False,False
124,0,0,0,[],0.0,0.0,0.0,0.0,False,False
125,0,0,0,[],0.0,0.0,0.0,0.0,False,False
126,0,0,0,[],0.0,0.0,0.0,0.0,False,False
127,4,4,4,4,0.0,137800000.0,0.0,5000000.0,True,True
128,0,0,0,[],0.0,0.0,0.0,0.0,False,False
129,0,0,0,[],0.0,0.0,0.0,0.0,False,False
130,0,1,0,1,0.0,0.0,2116050.0,0.0,False,True
131,0,0,0,[],0.0,0.0,0.0,0.0,False,False
132,4,4,4,4,0.0,137800000.0,0.0,5000000.0,True,True
133,1,3,0,0,0.0,0.0,0.0,0.0,False,True
134,0,0,0,[],0.0,0.0,0.0,0.0,False,False
135,0,0,0,[],0.0,0.0,0.0,0.0,False,False
136,2,3,2,3,0.0,8.97,5000000.0,150000000.0,True,True
137,0,0,0,[],0.0,0.0,0.0,0.0,False,False
138,0,0,0,[],0.0,0.0,0.0,0.0,False,False
139,0,0,0,[],0.0,0.0,0.0,0.0,False,False
140,2,7,2,5,40000000.0,3.07,12000000.0,0.0,False,True
141,1,1,1,1,0.0,0.0,0.0,100000000.0,True,True
142,0,0,0,[],0.0,0.0,0.0,0.0,False,False
143,0,0,0,[],0.0,0.0,0.0,0.0,False,False
144,0,1,0,0,0.0,0.0,9000000.0,0.0,False,True
145,0,0,0,[],0.0,0.0,0.0,0.0,False,False
146,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
147,4,8,2,4,23500000.0,50000000.0,8368200.0,0.0,False,True
148,0,0,0,[],0.0,0.0,0.0,0.0,False,False
149,0,0,0,[],0.0,0.0,0.0,0.0,False,False
150,0,0,0,[],0.0,0.0,0.0,0.0,False,False
151,0,0,0,[],0.0,0.0,0.0,0.0,False,False
152,0,0,0,[],0.0,0.0,0.0,0.0,False,False
153,0,0,0,[],0.0,0.0,0.0,0.0,False,False
154,0,0,0,[],0.0,0.0,0.0,0.0,False,False
155,0,0,0,[],0.0,0.0,0.0,0.0,False,False
156,0,0,0,[],0.0,0.0,0.0,0.0,False,False
157,0,0,0,[],0.0,0.0,0.0,0.0,False,False
158,0,0,0,[],0.0,0.0,0.0,0.0,False,False
159,0,0,0,[],0.0,0.0,0.0,0.0,False,False
160,0,0,0,[],0.0,0.0,0.0,0.0,False,False
161,2,2,2,2,0.0,100000000.0,0.0,100000000.0,True,True
162,0,0,0,[],0.0,0.0,0.0,0.0,False,False
163,1,3,0,2,107049375.0,0.0,0.0,62821700.0,True,True
164,0,1,0,0,0.0,0.0,11209072.0,0.0,False,True
165,2,2,2,2,0.0,100000000.0,0.0,100000000.0,True,True
166,0,0,0,[],0.0,0.0,0.0,0.0,False,False
167,0,0,0,[],0.0,0.0,0.0,0.0,False,False
168,3,5,3,5,4000.0,50000003.13,9000000.0,0.0,False,True
169,0,0,0,[],0.0,0.0,0.0,0.0,False,False
170,1,8,0,6,52680830.0,0.0,19932463.0,50000000.0,True,True
171,4,8,2,4,23500000.0,50000000.0,8368200.0,0.0,False,True
172,0,0,0,[],0.0,0.0,0.0,0.0,False,False
173,0,0,0,[],0.0,0.0,0.0,0.0,False,False
174,2,3,2,3,0.0,15000000.0,1000002.0,4400000.0,True,True
175,4,4,2,2,0.0,95000000.0,0.0,30000000.0,True,True
176,1,1,1,1,0.0,0.0,0.0,100000000.0,True,True
177,1,7,0,2,2084850.0,0.0,0.0,150000000.0,True,True
178,2,3,2,3,0.0,15700000.0,450000.0,4200000.0,True,True
179,0,0,0,[],0.0,0.0,0.0,0.0,False,False
180,0,0,0,[],0.0,0.0,0.0,0.0,False,False
181,0,0,0,[],0.0,0.0,0.0,0.0,False,False
182,0,0,0,[],0.0,0.0,0.0,0.0,False,False
183,0,0,0,[],0.0,0.0,0.0,0.0,False,False
184,0,0,0,[],0.0,0.0,0.0,0.0,False,False
185,0,0,0,[],0.0,0.0,0.0,0.0,False,False
186,0,0,0,[],0.0,0.0,0.0,0.0,False,False
187,0,0,0,[],0.0,0.0,0.0,0.0,False,False
188,0,0,0,[],0.0,0.0,0.0,0.0,False,False
189,2,3,1,2,0.0,0.0,26982945.0,150000000.0,True,True
190,0,0,0,[],0.0,0.0,0.0,0.0,False,False
191,0,0,0,[],0.0,0.0,0.0,0.0,False,False
192,4,6,2,3,0.0,50605000.0,6875000.0,0.0,False,True
193,0,0,0,[],0.0,0.0,0.0,0.0,False,False
194,0,0,0,[],0.0,0.0,0.0,0.0,False,False
195,0,1,0,1,0.0,0.0,0.0,0.0,False,True
196,1,1,1,1,0.0,0.0,0.0,100000000.0,True,True
197,0,0,0,[],0.0,0.0,0.0,0.0,False,False
198,2,3,2,3,0.0,15000000.0,1000002.0,4400000.0,True,True
199,0,0,0,[],0.0,0.0,0.0,0.0,False,False
200,0,0,0,[],0.0,0.0,0.0,0.0,False,False
201,1,8,0,6,52680830.0,0.0,19932463.0,50000000.0,True,True
202,0,0,0,[],0.0,0.0,0.0,0.0,False,False
203,0,0,0,[],0.0,0.0,0.0,0.0,False,False
204,0,0,0,[],0.0,0.0,0.0,0.0,False,False
205,0,0,0,[],0.0,0.0,0.0,0.0,False,False
206,0,0,0,[],0.0,0.0,0.0,0.0,False,False
207,0,2,0,2,500000.0,0.0,1200000.0,0.0,False,True
208,0,0,0,[],0.0,0.0,0.0,0.0,False,False
209,0,0,0,[],0.0,0.0,0.0,0.0,False,False
210,0,0,0,[],0.0,0.0,0.0,0.0,False,False
211,7,8,7,8,0.0,75000113.0,262500.0,50000000.0,True,True
212,1,3,0,1,0.0,0.0,4388490.0,0.0,False,True
213,0,1,0,1,0.0,0.0,600000.0,0.0,False,True
214,0,0,0,[],0.0,0.0,0.0,0.0,False,False
215,2,4,2,4,1818182.0,0.0001,1449275.0,0.0,False,True
216,0,1,0,1,0.0,0.0,600000.0,0.0,False,True
217,3,5,1,2,0.0,0.0,2370435.0,25000000.0,True,True
218,0,0,0,[],0.0,0.0,0.0,0.0,False,False
219,0,1,0,1,0.0,0.0,9433962.0,0.0,False,True
220,2,3,2,3,0.0,15700000.0,450000.0,4200000.0,True,True
221,0,0,0,[],0.0,0.0,0.0,0.0,False,False
222,0,0,0,[],0.0,0.0,0.0,0.0,False,False
223,4,8,3,6,22049660.0,20000000.0001,5000000.0,0.0,False,True
224,2,3,2,3,0.0,15700000.0,450000.0,4200000.0,True,True
225,0,0,0,[],0.0,0.0,0.0,0.0,False,False
226,0,0,0,[],0.0,0.0,0.0,0.0,False,False
227,0,0,0,[],0.0,0.0,0.0,0.0,False,False
228,0,0,0,[],0.0,0.0,0.0,0.0,False,False
229,0,0,0,[],0.0,0.0,0.0,0.0,False,False
230,1,2,0,0,0.0,0.0,4810504.0,100000000.0,True,True
231,0,0,0,[],0.0,0.0,0.0,0.0,False,False
232,4,4,2,2,0.0,95000000.0,0.0,30000000.0,True,True
233,4,8,1,1,0.0,0.0,7000000.0,60000000.0,True,True
234,5,11,3,8,20520053.0,10200000.0,4210527.0,0.0,False,True
235,0,0,0,[],0.0,0.0,0.0,0.0,False,False
236,0,0,0,[],0.0,0.0,0.0,0.0,False,False
237,0,0,0,[],0.0,0.0,0.0,0.0,False,False
238,2,5,1,4,3939706.0,0.0,630907.0,40000000.0,True,True
239,4,6,2,2,0.0,75000000.0,11600000.0,0.0,False,True
240,0,0,0,[],0.0,0.0,0.0,0.0,False,False
241,0,0,0,[],0.0,0.0,0.0,0.0,False,False
242,4,8,1,1,0.0,0.0,12000000.0,250000000.0,True,True
243,0,2,0,0,0.0,0.0,0.0,0.0,False,True
244,1,1,1,1,0.0,0.0,0.0,100000000.0,True,True
245,0,0,0,[],0.0,0.0,0.0,0.0,False,False
246,2,4,2,4,1818182.0,0.0001,1449275.0,0.0,False,True
247,0,0,0,[],0.0,0.0,0.0,0.0,False,False
248,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
249,7,8,7,8,0.0,75000113.0,262500.0,50000000.0,True,True
250,0,0,0,[],0.0,0.0,0.0,0.0,False,False
251,0,3,0,1,0.0,0.0,0.0,0.0,False,True
252,0,0,0,[],0.0,0.0,0.0,0.0,False,False
253,2,7,2,5,40000000.0,3.07,12000000.0,0.0,False,True
254,0,0,0,[],0.0,0.0,0.0,0.0,False,False
255,0,0,0,[],0.0,0.0,0.0,0.0,False,False
256,0,0,0,[],0.0,0.0,0.0,0.0,False,False
257,0,0,0,[],0.0,0.0,0.0,0.0,False,False
258,0,0,0,[],0.0,0.0,0.0,0.0,False,False
259,1,1,1,1,0.0,0.0,0.0,100000000.0,True,True
260,0,0,0,[],0.0,0.0,0.0,0.0,False,False
261,0,0,0,[],0.0,0.0,0.0,0.0,False,False
262,0,0,0,[],0.0,0.0,0.0,0.0,False,False
263,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
264,2,3,2,2,0.0,50000000.0,25599979.0,30000000.0,True,True
265,0,0,0,[],0.0,0.0,0.0,0.0,False,False
266,1,2,0,0,0.0,0.0,4810504.0,100000000.0,True,True
267,0,0,0,[],0.0,0.0,0.0,0.0,False,False
268,2,3,1,1,0.0,0.0,9333334.0,25782015.0,True,True
269,0,0,0,[],0.0,0.0,0.0,0.0,False,False
270,0,0,0,[],0.0,0.0,0.0,0.0,False,False
271,0,0,0,[],0.0,0.0,0.0,0.0,False,False
272,4,6,2,2,0.0,75000000.0,11600000.0,0.0,False,True
273,0,0,0,[],0.0,0.0,0.0,0.0,False,False
274,0,0,0,[],0.0,0.0,0.0,0.0,False,False
275,0,0,0,[],0.0,0.0,0.0,0.0,False,False
276,2,3,2,2,0.0,50000000.0,25599979.0,30000000.0,True,True
277,2,3,2,3,0.0,15700000.0,450000.0,4200000.0,True,True
278,3,5,1,2,0.0,0.0,20000000.0,0.0,False,True
279,0,0,0,[],0.0,0.0,0.0,0.0,False,False
280,0,0,0,[],0.0,0.0,0.0,0.0,False,False
281,5,10,3,4,0.0,15000013.0,4290000.0,13000000.0,True,True
282,0,0,0,[],0.0,0.0,0.0,0.0,False,False
283,0,0,0,[],0.0,0.0,0.0,0.0,False,False
284,0,0,0,[],0.0,0.0,0.0,0.0,False,False
285,0,0,0,[],0.0,0.0,0.0,0.0,False,False
286,0,0,0,[],0.0,0.0,0.0,0.0,False,False
287,2,2,2,2,0.0,11500000.0,0.0,5000000.0,True,True
288,0,0,0,[],0.0,0.0,0.0,0.0,False,False
289,0,0,0,[],0.0,0.0,0.0,0.0,False,False
290,0,0,0,[],0.0,0.0,0.0,0.0,False,False
291,2,4,1,2,0.0,0.0,4600000.0,0.0,False,True
292,0,0,0,[],0.0,0.0,0.0,0.0,False,False
293,4,8,1,2,0.0,0.0,7000000.0,60000000.0,True,True
294,0,0,0,[],0.0,0.0,0.0,0.0,False,False
295,2,2,2,2,0.0,11500000.0,0.0,5000000.0,True,True
296,0,0,0,[],0.0,0.0,0.0,0.0,False,False
297,0,0,0,[],0.0,0.0,0.0,0.0,False,False
298,0,0,0,[],0.0,0.0,0.0,0.0,False,False
299,0,0,0,[],0.0,0.0,0.0,0.0,False,False
300,4,8,1,2,0.0,0.0,7000000.0,60000000.0,True,True
301,0,0,0,[],0.0,0.0,0.0,0.0,False,False
302,0,1,0,1,0.0,0.0,0.0,0.0,False,True
303,0,0,0,[],0.0,0.0,0.0,0.0,False,False
304,0,0,0,[],0.0,0.0,0.0,0.0,False,False
305,2,4,0,2,2666667.0,0.0,4571428.0,15000000.0,True,True
306,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
307,0,0,0,[],0.0,0.0,0.0,0.0,False,False
308,0,0,0,[],0.0,0.0,0.0,0.0,False,False
309,0,0,0,[],0.0,0.0,0.0,0.0,False,False
310,4,4,4,4,0.0,190000000.0,0.0,30000000.0,True,True
311,0,0,0,[],0.0,0.0,0.0,0.0,False,False
312,2,2,1,1,0.0,0.0,0.0,10000000.0,True,True
313,0,0,0,[],0.0,0.0,0.0,0.0,False,False
314,3,4,1,1,0.0,0.0,8860778.0,16900000.0,True,True
315,0,0,0,[],0.0,0.0,0.0,0.0,False,False
316,0,0,0,[],0.0,0.0,0.0,0.0,False,False
317,0,0,0,[],0.0,0.0,0.0,0.0,False,False
318,0,0,0,[],0.0,0.0,0.0,0.0,False,False
319,0,0,0,[],0.0,0.0,0.0,0.0,False,False
320,0,0,0,[],0.0,0.0,0.0,0.0,False,False
321,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
322,0,2,0,1,0.0,0.0,4000008.0,0.0,False,True
323,0,0,0,[],0.0,0.0,0.0,0.0,False,False
324,0,0,0,[],0.0,0.0,0.0,0.0,False,False
325,0,0,0,[],0.0,0.0,0.0,0.0,False,False
326,0,0,0,[],0.0,0.0,0.0,0.0,False,False
327,0,0,0,[],0.0,0.0,0.0,0.0,False,False
328,0,0,0,[],0.0,0.0,0.0,0.0,False,False
329,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True
330,0,2,0,2,8407411.0,0.0,7598426.0,0.0,False,True
331,1,1,1,1,0.0,0.0,0.0,50000000.0,True,True
332,2,3,1,2,0.0,0.0,26982945.0,150000000.0,True,True
333,2,4,2,4,1818182.0,0.0001,1449275.0,0.0,False,True
334,0,0,0,[],0.0,0.0,0.0,0.0,False,False
335,5,11,3,8,20520053.0,10200000.0,4210527.0,0.0,False,True
336,0,0,0,[],0.0,0.0,0.0,0.0,False,False
337,1,1,1,1,0.0,0.0,0.0,50000000.0,True,True
338,1,3,0,0,0.0,0.0,5250000.0,50000000.0,True,True
339,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
340,0,0,0,[],0.0,0.0,0.0,0.0,False,False
341,0,0,0,[],0.0,0.0,0.0,0.0,False,False
342,0,0,0,[],0.0,0.0,0.0,0.0,False,False
343,4,4,4,4,0.0,190000000.0,0.0,30000000.0,True,True
344,0,0,0,[],0.0,0.0,0.0,0.0,False,False
345,2,3,1,1,0.0,0.0,9333334.0,25782015.0,True,True
346,0,0,0,[],0.0,0.0,0.0,0.0,False,False
347,0,0,0,[],0.0,0.0,0.0,0.0,False,False
348,0,0,0,[],0.0,0.0,0.0,0.0,False,False
349,0,0,0,[],0.0,0.0,0.0,0.0,False,False
350,0,0,0,[],0.0,0.0,0.0,0.0,False,False
351,0,0,0,[],0.0,0.0,0.0,0.0,False,False
352,4,4,4,4,0.0,190000000.0,0.0,30000000.0,True,True
353,0,0,0,[],0.0,0.0,0.0,0.0,False,False
354,0,0,0,[],0.0,0.0,0.0,0.0,False,False
355,0,0,0,[],0.0,0.0,0.0,0.0,False,False
356,0,0,0,[],0.0,0.0,0.0,0.0,False,False
357,0,0,0,[],0.0,0.0,0.0,0.0,False,False
358,0,0,0,[],0.0,0.0,0.0,0.0,False,False
359,2,4,2,4,1818182.0,0.0001,1449275.0,0.0,False,True
360,0,0,0,[],0.0,0.0,0.0,0.0,False,False
361,1,3,1,2,0.0,0.0,0.0,0.0,False,True
362,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True
363,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
364,0,0,0,[],0.0,0.0,0.0,0.0,False,False
365,0,0,0,[],0.0,0.0,0.0,0.0,False,False
366,0,0,0,[],0.0,0.0,0.0,0.0,False,False
367,0,0,0,[],0.0,0.0,0.0,0.0,False,False
368,0,1,0,1,0.0,0.0,0.0,0.0,False,True
369,0,0,0,[],0.0,0.0,0.0,0.0,False,False
370,1,8,1,7,52680830.0,0.0,19932463.0,50000000.0,True,True
371,0,0,0,[],0.0,0.0,0.0,0.0,False,False
372,0,0,0,[],0.0,0.0,0.0,0.0,False,False
373,0,1,0,1,0.0,0.0,0.0,0.0,False,True
374,0,0,0,[],0.0,0.0,0.0,0.0,False,False
375,0,0,0,[],0.0,0.0,0.0,0.0,False,False
376,0,0,0,[],0.0,0.0,0.0,0.0,False,False
377,0,1,0,0,0.0,0.0,20534898.0,0.0,False,True
378,0,2,0,1,0.0,0.0,1200000.0,0.0,False,True
379,0,0,0,[],0.0,0.0,0.0,0.0,False,False
380,0,0,0,[],0.0,0.0,0.0,0.0,False,False
381,0,1,0,0,0.0,0.0,20534898.0,0.0,False,True
382,0,0,0,[],0.0,0.0,0.0,0.0,False,False
383,0,0,0,[],0.0,0.0,0.0,0.0,False,False
384,0,0,0,[],0.0,0.0,0.0,0.0,False,False
385,4,8,1,2,0.0,0.0,7000000.0,60000000.0,True,True
386,0,0,0,[],0.0,0.0,0.0,0.0,False,False
387,0,0,0,[],0.0,0.0,0.0,0.0,False,False
388,0,0,0,[],0.0,0.0,0.0,0.0,False,False
389,0,0,0,[],0.0,0.0,0.0,0.0,False,False
390,0,0,0,[],0.0,0.0,0.0,0.0,False,False
391,0,0,0,[],0.0,0.0,0.0,0.0,False,False
392,3,5,3,5,4000.0,50000003.13,9000000.0,0.0,False,True
393,2,3,2,3,0.0,7495000.0,1885378.0,1250000.0,True,True
394,0,0,0,[],0.0,0.0,0.0,0.0,False,False
395,0,0,0,[],0.0,0.0,0.0,0.0,False,False
396,0,0,0,[],0.0,0.0,0.0,0.0,False,False
397,0,0,0,[],0.0,0.0,0.0,0.0,False,False
398,0,0,0,[],0.0,0.0,0.0,0.0,False,False
399,0,0,0,[],0.0,0.0,0.0,0.0,False,False
400,0,0,0,[],0.0,0.0,0.0,0.0,False,False
401,0,0,0,[],0.0,0.0,0.0,0.0,False,False
402,0,0,0,[],0.0,0.0,0.0,0.0,False,False
403,2,3,2,3,0.0,7495000.0,1885378.0,1250000.0,True,True
404,1,2,0,0,0.0,0.0,20000000.0,0.0,False,True
405,0,0,0,[],0.0,0.0,0.0,0.0,False,False
406,0,0,0,[],0.0,0.0,0.0,0.0,False,False
407,0,0,0,[],0.0,0.0,0.0,0.0,False,False
408,0,0,0,[],0.0,0.0,0.0,0.0,False,False
409,0,0,0,[],0.0,0.0,0.0,0.0,False,False
410,0,0,0,[],0.0,0.0,0.0,0.0,False,False
411,0,0,0,[],0.0,0.0,0.0,0.0,False,False
412,0,0,0,[],0.0,0.0,0.0,0.0,False,False
413,0,0,0,[],0.0,0.0,0.0,0.0,False,False
414,0,0,0,[],0.0,0.0,0.0,0.0,False,False
415,0,4,0,2,28388880.0,0.0,10937388.0,0.0,False,True
416,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True
417,2,5,0,0,0.0,0.0,465069.0,0.0,False,True
418,0,1,0,1,0.0,0.0,0.0,0.0,False,True
419,0,0,0,[],0.0,0.0,0.0,0.0,False,False
420,0,0,0,[],0.0,0.0,0.0,0.0,False,False
421,1,2,0,1,0.0,0.0,0.0,7000000.0,True,True
422,3,3,3,3,0.0,18250007.8,0.0,0.0,False,True
423,2,3,0,0,0.0,0.0,1800000.0,5250000.0,True,True
424,0,1,0,0,0.0,0.0,1857143.0,0.0,False,True
425,0,0,0,[],0.0,0.0,0.0,0.0,False,False
426,4,10,2,7,20520053.0,200000.0,4210527.0,0.0,False,True
427,3,4,1,1,0.0,0.0,8860778.0,16900000.0,True,True
428,0,0,0,[],0.0,0.0,0.0,0.0,False,False
429,0,0,0,[],0.0,0.0,0.0,0.0,False,False
430,0,0,0,[],0.0,0.0,0.0,0.0,False,False
431,0,0,0,[],0.0,0.0,0.0,0.0,False,False
432,4,4,4,4,0.0,190000000.0,0.0,30000000.0,True,True
433,0,0,0,[],0.0,0.0,0.0,0.0,False,False
434,0,0,0,[],0.0,0.0,0.0,0.0,False,False
435,0,1,0,1,0.0,0.0,0.0,0.0,False,True
436,0,0,0,[],0.0,0.0,0.0,0.0,False,False
437,0,0,0,[],0.0,0.0,0.0,0.0,False,False
438,1,7,1,6,45066130.0,0.0,19932463.0,50000000.0,True,True
439,0,0,0,[],0.0,0.0,0.0,0.0,False,False
440,2,3,2,3,0.0,15000000.0,1000002.0,4400000.0,True,True
441,1,7,1,6,45066130.0,0.0,19932463.0,50000000.0,True,True
442,0,0,0,[],0.0,0.0,0.0,0.0,False,False
443,0,0,0,[],0.0,0.0,0.0,0.0,False,False
